0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
-1.2967704391229176,-1.4253963832122003,-0.24344798291837866,0.40478713494223345,-0.5055875230843002,-0.33312784712201804,0.6411970810221131,-0.9133432576467618,-0.4107725403060281,0.3737755111168544,-0.17780500291885565,-0.22272447632293138,0.5188610324863867,0.1052083069630436,-0.7995028575932123,0.1820817024097713,0.2995095957583923,-0.338789183273401,0.41492451120079865,0.16568404098687697,-0.1598421991976235,-0.33114356599290556,-0.42083606335115054,0.23272328012699003,-0.40217052426599004,0.4732435457773989,-0.02249169956675581,0.0369489637571252,-1.0670054212759688,0.1930704490822306,0.39634554966525937
1.881969540448333,-0.5472425083241228,-0.3952063243380475,-0.04997072205603009,-0.8798331750736899,0.6085016520192191,1.233678186604762,0.053522503980901304,0.3149362935695188,-0.8776206274885281,-0.5831838694289813,0.01340787210073606,0.5505292351471713,-0.9229057532219498,-0.6733348577661137,0.12720655532707864,-0.06058704120226823,-0.18654433522892408,-0.1345063902985488,-0.4414626616545464,0.13003953023703202,0.3206309032428813,0.3808415310248391,0.7025768074763806,0.3797923406778626,-0.43332465415973315,-0.025871696393274718,-0.5434594486075919,0.009377897702407656,0.21418055499848243,0.13064090293458105
-1.5402941668563601,-0.8196426632951939,0.44822621098026844,0.19864984002753772,-0.035672736833622876,0.7378390750009374,-0.8308431103132123,0.33730378026846425,0.2554399566781674,1.101109601108821,0.04162666606973858,0.5479376157027664,0.19221796678572745,-0.03840269246017866,-0.20245723365935275,0.9548217359512874,-0.24859180471515008,-0.4016885263126478,-0.2598682293194623,-0.6864133920198021,-0.37246052739554264,-0.26415335491185044,-0.25750769683342656,-0.06416459481001435,-0.2419981871441387,-0.4700290064067571,-0.845906886190957,1.0186898908875144,0.2708262548794383,0.5393769224566479,0.3031107580908727
1.3865755509648556,-1.0600149910391732,-0.09536744156062221,1.6152562653196447,0.12348555678873828,-0.7006705591507123,-1.06768820480717,-0.4898225596350672,0.05994066212260302,-0.13762200426939664,-0.0007144934573071748,-0.005807756821947327,0.3933281124414293,-0.9396248791178986,1.4889220468818576,-0.3889043086539843,0.5972496474585105,-0.008565382424961063,0.40962336401319827,-0.23029953546106438,-0.5354277318077599,-0.40734211747756177,0.043224564674210125,0.5543391576814376,-0.5144424076118339,-0.31141416978264536,-0.10866947174049504,-0.3691277255535975,-0.2217937026548283,0.29398050671001175,-0.12804947226018112
1.942445814360506,0.36653492388030684,-0.04275888957482926,-0.6917980214881702,0.6280391267734486,0.07787605504812256,0.19712821586350046,-0.8403077873684033,0.08747946292515271,0.18311236856373939,0.3439892748456222,0.31318558535246205,0.5086023145137467,-0.4648562966823655,0.5653452833923083,-0.8606304338727138,1.0254801240113065,-0.4296498013306953,0.14376777540587043,-0.9764747014149118,0.06181796837132378,0.9025537734262126,-0.5458055496974691,0.011260394983007072,-0.12254921942106248,-0.010601533511638186,0.7496437175307863,0.6166950166882929,-0.27473461553712025,-0.14375035805769112,0.040981454105514306
0.09946533263588321,-0.7432749485329238,-0.8696471365861799,1.0734930166016583,0.22450128486855625,-0.024375365141315924,-0.9131349167148186,-0.7027063803368923,0.8990839565596445,0.41695689050172335,0.01394896482823993,0.8242825067246805,0.049824125826770344,0.43223954924161556,0.9334394881451793,-0.39807974698818616,-0.23284398641506357,-0.9005583768833176,-0.4013517986829967,-0.18734540716106193,-0.6483913650162995,0.6537959663436304,-1.0028458381984855,-0.13649020840040774,1.1226202566711814,0.431088984004788,-0.06258551159040467,1.0220001853174538,0.44087728479216337,-0.09646002798016129,-0.7646785028779672
-2.1935282514757435,-0.052284538447806346,-1.1590835372672887,0.027245347986449453,-0.7582380705737628,-1.0210393189325524,0.18795842914693253,0.22317465676532394,0.2641284996766083,0.014682912556243766,0.007387337190229909,0.1299292003211736,-0.23376823565230756,0.06517242040300145,0.37899988002132845,0.7897605048975529,0.276687809058386,-0.48129088496815237,-0.26349176440910027,-0.4846228341331963,-0.001761690845855677,-0.09547726423085115,0.05592294653552396,0.21137111910542286,0.03874143600036918,0.014776847627162727,0.12988036381332577,-0.3234246353476335,-0.14848391779503492,0.21252652888284368,0.08493198796579203
1.9603808320662344,0.14757472101685631,-0.2216206309270041,-0.980101003188915,0.6280234589802892,0.7473364896511612,-0.6807086251628996,0.8816496593373909,-0.3475590737695672,0.690056312679891,-0.2544838568124297,0.5416020208255332,0.11159648117375384,0.11066229154307966,-0.1617798153554571,-0.7851972488224381,0.49522383465398917,-0.33374686623115524,0.14672568949354564,0.3757115823176083,0.19053299022920517,0.47798370140036095,-1.0862405899537966,-0.230563985990204,0.02840690269925658,0.26945534550391226,-0.49893042888304384,-0.28567508001177255,0.04898917267619857,0.22910198003634766,-0.3743700226579823
1.8779266929706624,-0.8649633637190316,-0.0597793683506605,-0.9151622838162257,0.8490602738219892,-0.45955351356676816,0.8197652843062199,-0.4359719222804084,0.13047919443191502,0.3410619352165702,0.536320579601875,0.12399865803946575,0.39790759501193157,0.5816379051457076,-0.19389514653812412,0.006742048789313384,-0.5869514807919389,-0.2804820685849673,0.013814462422609468,1.0708102332159815,0.4752126172553406,-0.4767958413285075,0.14238409987015987,0.009940113573549111,0.0624804966356282,-0.22033229657904418,-0.188196462409541,-0.22601884022251964,-0.017210629939439705,-0.1363918356591682,0.026235213093428078
1.9390696822078515,-1.6780931709947515,-0.31947056210135805,0.4261222383048226,0.29004878339049495,-0.9133908675628719,-0.3001494378872795,1.6382876562971225,-0.0033708962975683154,-0.7642754045499792,-0.14243390301148612,0.3083305151242021,-0.173999045465712,-0.40948207293439254,-0.3360655521904641,0.5199397651959949,-0.5946162883044374,0.3723110890358907,-0.24708281580627345,0.1670113925866499,-0.2997549881624604,-0.3040242771169856,-0.3023404877935449,0.29989385143309644,-0.099764765422551,-0.3249211807264643,-0.017458240386919455,-0.5713735452087176,0.015568646557201693,-0.3351226952397369,-0.0861895401822968
